   1471.9964330028586       0.99998214714651978        4.1575367701424682E-006
   2943.9928660057171       0.99997303173810692        8.0638748612162138E-006
   4415.9892990085764       0.99996609902371203        1.1787304540982656E-005
   5887.9857320114352       0.99996025684804857        1.5362711442926807E-005
   7359.9821650142949       0.99995509576869568        1.8812302379174182E-005
   8831.9785980171546       0.99995041112312733        2.2151865811619680E-005
   10303.975031020012       0.99994608355938353        2.5393399045012941E-005
   11775.971464022872       0.99994203637349433        2.8546431583348338E-005
   13247.967897025732       0.99993821684682072        3.1618775241518104E-005
   14719.964330028590       0.99993458691585768        3.4616986180277132E-005
   16191.960763031446       0.99993111804122625        3.7546667672530568E-005
   17663.957196034302       0.99992778817610406        4.0412678251633926E-005
   19135.953629037158       0.99992457987174121        4.3219280397593823E-005
   20607.950062040014       0.99992147903887618        4.5970250124226332E-005
   22079.946495042870       0.99991847410741397        4.8668959880840728E-005
   23551.942928045726       0.99991555543826827        5.1318442663027347E-005
   25023.939361048582       0.99991271490065325        5.3921442535344979E-005
   26495.935794051438       0.99990994556134205        5.6480455100698820E-005
   27967.932227054294       0.99990724145161780        5.8997760381992699E-005
   29439.928660057154       0.99990459738946280        6.1475449875839953E-005
   30911.925093060017       0.99990200884175051        6.3915449060068428E-005
   32383.921526062877       0.99989947181601546        6.6319536305521843E-005
   33855.917959065744       0.99989698277433847        6.8689358908462458E-005
   35327.914392068604       0.99989453856412069        7.1026446791262022E-005
   36799.910825071463       0.99989213636179586        7.3332224295665329E-005
   38271.907258074330       0.99988977362676235        7.5608020401250810E-005
   39743.903691077190       0.99988744806322871        7.7855077632706462E-005
   41215.900124080050       0.99988515758841134        8.0074559866941686E-005
   42687.896557082917       0.99988290030591809        8.2267559210509987E-005
   44159.892990085777       0.99988067448320317        8.4435102086232263E-005
   45631.889423088644       0.99987847853243461        8.6578154643068448E-005
   47103.885856091503       0.99987631099412233        8.8697627583569946E-005
   48575.882289094363       0.99987417052306538        9.0794380487468990E-005
   50047.878722097230       0.99987205587623340        9.2869225697237058E-005
   51519.875155100090       0.99986996590219379        9.4922931821108999E-005
   52991.871588102957       0.99986789953198552        9.6956226900615780E-005
   54463.868021105816       0.99986585577103748        9.8969801282710289E-005
   55935.864454108676       0.99986383369217380        1.0096431023080904E-004
   57407.860887111543       0.99986183242936322        1.0294037630427394E-004
   58879.857320114395       0.99985985117223430        1.0489859153184117E-004
   60351.853753117248       0.99985788916119067        1.0683951940112381E-004
   61823.850186120093       0.99985594568309455        1.0876369668345706E-004
   63295.846619122945       0.99985402006733437        1.1067163511092736E-004
   64767.843052125798       0.99985211168243660        1.1256382292035678E-004
   66239.839485128643       0.99985021993285583        1.1444072627724028E-004
   67711.835918131488       0.99984834425627267        1.1630279059110971E-004
   69183.832351134348       0.99984648412098520        1.1815044173248232E-004
   70655.828784137193       0.99984463902366505        1.1998408716041245E-004
   72127.825217140038       0.99984280848725859        1.2180411696867529E-004
   73599.821650142898       0.99984099205913957        1.2361090485774853E-004
   75071.818083145743       0.99983918930937454        1.2540480903900346E-004
   76543.814516148588       0.99983739982916442        1.2718617307685501E-004
   78015.810949151448       0.99983562322942199        1.2895532667403921E-004
   79487.807382154293       0.99983385913947920        1.3071258640467214E-004
   80959.803815157138       0.99983210720586313        1.3245825639929260E-004
   82431.800248159998       0.99983036709124695        1.3419262898568726E-004
   83903.796681162843       0.99982863847337766        1.3591598528894076E-004
   85375.793114165688       0.99982692104420345        1.3762859579383543E-004
   86847.789547168548       0.99982521450898953        1.3933072087244088E-004
   88319.785980171393       0.99982351858552776        1.4102261127948095E-004
   89791.782413174238       0.99982183300340477        1.4270450861783766E-004
   91263.778846177083       0.99982015750334219        1.4437664577634786E-004
   92735.775279179943       0.99981849183654126        1.4603924734186486E-004
   94207.771712182788       0.99981683576410507        1.4769252998739221E-004
   95679.768145185633       0.99981518905652067        1.4933670283794685E-004
   97151.764578188493       0.99981355149311746        1.5097196781567489E-004
   98623.761011191338       0.99981192286162279        1.5259851996562003E-004
   100095.75744419418       0.99981030295770834        1.5421654776343481E-004
   101567.75387719704       0.99980869158459840        1.5582623340622343E-004
   103039.75031019989       0.99980708855266021        1.5742775308761391E-004
   104511.74674320273       0.99980549367906257        1.5902127725807321E-004
   105983.74317620559       0.99980390678745357        1.6060697087140374E-004
   107455.73960920844       0.99980232770760125        1.6218499361828935E-004
   108927.73604221128       0.99980075627516174        1.6375550014769601E-004
   110399.73247521414       0.99979919233133963        1.6531864027687353E-004
   111871.72890821699       0.99979763572265690        1.6687455919065181E-004
   113343.72534121983       0.99979608630073014        1.6842339763067609E-004
   114815.72177422268       0.99979454392197575        1.6996529207518034E-004
   116287.71820722554       0.99979300844748464        1.7150037490985682E-004
   117759.71464022838       0.99979147974270299        1.7302877459034178E-004
   119231.71107323123       0.99978995767735901        1.7455061579680175E-004
   120703.70750623409       0.99978844212518314        1.7606601958107323E-004
   122175.70393923693       0.99978693296377874        1.7757510350677760E-004
   123647.70037223978       0.99978543007446929        1.7907798178280637E-004
   125119.69680524264       0.99978393334211646        1.8057476539054573E-004
   126591.69323824548       0.99978244265498306        1.8206556220518597E-004
   128063.68967124833       0.99978095790460753        1.8355047711143919E-004
   129535.68610425119       0.99977947898565589        1.8502961211396812E-004
   131007.68253725403       0.99977800579579201        1.8650306644281092E-004
   132479.67897025688       0.99977653823558676        1.8797093665406765E-004
   133951.67540325972       0.99977507620838013        1.8943331672609972E-004
   135423.67183626257       0.99977361962018041        1.9089029815147650E-004
   136895.66826926544       0.99977216837956784        1.9234197002489058E-004
